ms,red,ir,ratio,adcAvg,ratioSlope,AI
1522795273,18,75,0.24,1073,-0.0014,50
1522849564,19,75,0.2533,1077,-0.0014,50
1522903564,19,77,0.2468,1078,0.0007,50
1522957564,19,76,0.25,1075,0.0007,50
1523011567,19,76,0.25,1074,0.0006,55
1523068566,17,72,0.2361,1076,0.0005,55
1523122572,17,74,0.2297,1069,0.0008,55
1523176567,18,71,0.2535,1070,0.0006,55
1523230567,20,44,0.4545,1071,-0.0001,50
1523284597,18,73,0.2466,1074,-0.0001,55
1523340401,17,72,0.2361,1072,0,50
1523394597,17,71,0.2394,1072,0,55
1523448597,18,71,0.2535,1075,0,55
1523503570,17,47,0.3617,1074,0.0004,55
1523557576,18,72,0.25,1073,-0.0005,50
1523611650,18,74,0.2432,1071,-0.0005,50
1523667596,18,73,0.2466,1076,-0.0006,50
1523722559,19,73,0.2603,1074,-0.0004,50
1523776597,18,73,0.2466,1072,-0.0005,50
1523830597,20,75,0.2667,1075,0,50
1523884597,17,72,0.2361,1076,-0.0001,50
1523938597,20,76,0.2632,1078,-0.0002,50
1523995597,18,75,0.24,1073,-0.0002,50
1524049597,19,75,0.2533,1074,-0.0002,45
1524103597,16,72,0.2222,1073,0.0001,50
1524157597,17,71,0.2394,1071,0.0001,50
1524211597,17,71,0.2394,1069,0,55
1524267597,17,70,0.2429,1076,0,55
1524321579,18,71,0.2535,1074,0.0008,55
1524376386,17,68,0.25,1069,0.0008,55
1524430597,18,72,0.25,1071,0.0008,55
1524484597,16,73,0.2192,1074,0.0008,55
1524538597,16,70,0.2286,1073,0.0007,55
1524594597,18,74,0.2432,1070,0.0003,60
1524648597,17,71,0.2394,1075,0.0002,60
1524702598,19,72,0.2639,1076,0.0003,55
1524756559,21,74,0.2838,1078,0.0007,55
1524811592,18,74,0.2432,1071,0.0005,60
1524867594,21,75,0.28,1078,0.0009,55
1524922592,20,76,0.2632,1075,0.0008,55
1524976596,18,76,0.2368,1073,0.0008,55
1525030868,18,76,0.2368,1073,0.0012,60
1525084577,16,73,0.2192,1075,0.0015,55
1525138577,17,75,0.2267,1072,0.0018,55
1525194596,16,70,0.2286,1070,0.0017,60
1525248596,17,70,0.2429,1073,0.0017,55
1525303596,15,72,0.2083,1072,0.0019,55
1525357596,19,71,0.2676,1071,0.0018,50
1525411596,18,74,0.2432,1070,0.0018,55
1525467401,18,70,0.2571,1076,0.0018,50
1525521596,18,73,0.2466,1072,0.0018,50
1525576596,23,75,0.3067,1075,0.0019,50
1525630596,23,77,0.2987,1075,0.002,45
1525684604,25,80,0.3125,1078,0.0023,50
1525738592,23,80,0.2875,1073,0.0025,45
1525794592,20,77,0.2597,1068,0.0025,45
1525849576,20,75,0.2667,1070,0.0024,45
1525903576,17,75,0.2267,1067,0.0022,45
1525957606,21,78,0.2692,1061,0.0021,45
1526011596,18,81,0.2222,1053,0.0015,50
1526065597,19,81,0.2346,1050,0.0015,50
1526121597,18,82,0.2195,1043,0.0018,50
1526175596,22,82,0.2683,1037,0.0011,50
1526229594,23,83,0.2771,1036,0.0006,50
1526283598,-15,48,-0.3125,1039,0.0059,50
1526337598,19,90,0.2111,1025,0.0061,50
1526394598,25,77,0.3247,1030,0.0053,50
1526448598,22,78,0.2821,1027,0.0053,50
1526503559,27,81,0.3333,1028,0.0049,50
1526557564,23,75,0.3067,1030,0.0048,50
1526611770,22,70,0.3143,1030,0.0048,50
1526666299,21,68,0.3088,1032,0.0048,50
1526722715,19,73,0.2603,1029,0.0047,50
1526776564,19,75,0.2533,1025,0.0044,50
1526830564,15,75,0.2,1021,0.004,50
1526885564,23,73,0.3151,1033,0.0044,45
1526939564,26,92,0.2826,1033,0.0045,45
1526995564,30,94,0.3191,1031,0.0054,45
1527049564,30,98,0.3061,1040,0.0058,45
1527103564,32,97,0.3299,1051,0.0072,45
1527158564,34,99,0.3434,1055,0.0087,50
1527212564,43,108,0.3981,1074,0.0062,45
1527267566,43,140,0.3071,1087,0.0057,40
1527323596,44,149,0.2953,1079,0.0055,40
1527378576,47,145,0.3241,1076,-0.0007,40
1527432576,50,145,0.3448,1084,-0.0018,40
1527487276,51,148,0.3446,1088,-0.002,40
1527541566,53,149,0.3557,1082,-0.0024,40
1527598564,80,127,0.6299,1121,-0.0035,45
1527652566,42,152,0.2763,1076,-0.0034,45
1527706566,44,132,0.3333,1070,-0.0034,45
1527760566,42,127,0.3307,1066,-0.0034,45
1527814566,40,127,0.315,1064,-0.0033,45
1527868566,37,117,0.3162,1064,-0.003,50
1527924566,35,114,0.307,1057,-0.0025,50
1527978566,30,111,0.2703,1048,-0.0028,50
1528033566,27,99,0.2727,1049,-0.0029,50
1528087596,27,96,0.2812,1048,-0.0032,55
1528142341,30,95,0.3158,1045,-0.0031,55
1528198576,26,94,0.2766,1044,-0.0038,50
1528253596,25,92,0.2717,1045,-0.0048,45
1528307596,28,94,0.2979,1044,-0.0034,50
1528362564,25,92,0.2717,1041,-0.0029,50
1528416564,25,94,0.266,1042,-0.0026,45
1528470564,24,90,0.2667,1044,-0.0021,45
1528526564,24,90,0.2667,1039,-0.0014,50
1528580564,24,91,0.2637,1039,-0.0009,45
1528635566,25,91,0.2747,1043,-0.0004,45
1528689597,25,93,0.2688,1041,0.0009,45
1528743597,25,92,0.2717,1039,0.0009,45
1528800597,24,88,0.2727,1043,0.001,50
1528854597,24,92,0.2609,1044,0.0009,50
1528909576,24,93,0.2581,1039,0.0008,45
1528963576,24,90,0.2667,1038,0.0006,50
1529018605,21,87,0.2414,1040,0.0003,50
1529072597,23,88,0.2614,1038,0.0002,50
1529128597,24,87,0.2759,1035,0.0002,50
1529182597,22,85,0.2588,1037,0,45
1529236597,22,87,0.2529,1039,-0.0007,45
1529290597,21,87,0.2414,1038,-0.0011,45
1529344597,21,87,0.2414,1033,-0.0016,45
1529400599,21,86,0.2442,1037,-0.0008,50
1529454597,22,85,0.2588,1037,-0.0007,55
1529508597,22,88,0.25,1035,-0.0005,50
1529563594,21,89,0.236,1033,-0.0002,45
1529617597,21,85,0.2471,1039,0,50
1529671879,21,87,0.2414,1038,0.0001,45
1529727576,22,87,0.2529,1035,0.0003,50
1529781857,25,88,0.2841,1041,0.0002,45
1529835597,17,84,0.2024,1035,0.0004,45
1529889597,18,81,0.2222,1035,0.0004,50
1529944597,17,79,0.2152,1028,0.0004,50
1530000401,19,80,0.2375,1031,0.0003,50
1530055594,17,81,0.2099,1032,0.0001,50
1530109597,18,79,0.2278,1028,0,50
1530163597,21,80,0.2625,1029,0,50
1530217597,19,80,0.2375,1032,-0.0003,50
1530271597,19,82,0.2317,1035,-0.0005,50
1530327597,22,81,0.2716,1030,-0.0003,50
1530381597,21,82,0.2561,1032,-0.0001,45
1530435596,22,84,0.2619,1038,0.0001,50
1530490570,24,85,0.2824,1036,-0.0004,45
1530544576,21,84,0.25,1033,-0.0003,50
1530598627,22,86,0.2558,1032,-0.0004,50
1530654597,26,83,0.3133,1046,-0.0011,50
1530709597,23,88,0.2614,1047,-0.0012,50
1530763597,22,88,0.25,1044,-0.0013,50
1530817597,22,85,0.2588,1047,-0.0013,50
1530872597,21,86,0.2442,1046,-0.0012,45
1530928597,20,83,0.241,1041,-0.0013,40
1530982597,22,85,0.2588,1042,-0.0013,45
1531036597,22,82,0.2683,1047,-0.0012,45
1531090597,23,86,0.2674,1045,-0.0012,45
1531144597,23,83,0.2771,1040,-0.0009,45
1531198597,22,83,0.2651,1042,-0.0007,40
1531254576,19,85,0.2235,1045,-0.001,45
1531308576,22,85,0.2588,1044,-0.0008,45
1531362892,9,88,0.1023,1043,-0.0021,45
1531416610,22,88,0.25,1042,-0.0023,50
1531470597,22,87,0.2529,1047,-0.0024,50
1531527401,22,91,0.2418,1044,-0.0026,45
1531581597,21,89,0.236,1044,-0.002,50
1531636594,19,86,0.2209,1048,-0.0016,45
1531690597,22,91,0.2418,1047,-0.0015,45
1531744597,22,91,0.2418,1045,-0.0008,50
1531798597,20,90,0.2222,1042,-0.0004,50
1531854597,20,87,0.2299,1047,-0.0003,50
1531908594,21,88,0.2386,1043,-0.0002,55
1531962520,21,88,0.2386,1042,-0.0002,60
1532016597,20,86,0.2326,1043,-0.0002,55
1532071576,19,85,0.2235,1046,-0.0001,50
1532125576,23,86,0.2674,1046,-0.0001,55
1532181597,21,87,0.2414,1042,-0.0002,50
1532235605,20,88,0.2273,1044,-0.0004,50
1532290563,20,88,0.2273,1045,-0.0006,50
1532344596,20,86,0.2326,1044,-0.0005,55
1532398596,19,89,0.2135,1043,-0.0009,50
1532454400,20,89,0.2247,1048,0.0003,55
1532508596,21,88,0.2386,1046,0.0002,55
1532563566,22,90,0.2444,1045,0.0001,55
1532617596,22,89,0.2472,1048,0.0002,60
1532671596,20,88,0.2273,1048,0.0003,60
1532725596,21,87,0.2414,1045,0,65
1532781909,22,88,0.25,1048,-0.0001,60
1532836577,19,84,0.2262,1047,0.0001,60
1532890577,19,83,0.2289,1045,0,65
1532944653,21,86,0.2442,1044,-0.0001,60
1532998596,18,84,0.2143,1042,0.0001,60
1533052596,21,87,0.2414,1048,0,60
1533108596,20,84,0.2381,1045,0,60
1533162596,20,84,0.2381,1042,0,65
1533217596,19,84,0.2262,1046,0,65
1533271597,20,88,0.2273,1047,0,70
1533325597,19,85,0.2235,1044,-0.0001,65
1533382597,21,87,0.2414,1045,0,60
1533436597,21,88,0.2386,1050,0.0001,60
1533491597,21,88,0.2386,1048,0.0003,60
1533545597,19,88,0.2159,1042,0.0003,60
1533545597,19,88,0.2159,1042,0.0002,60
1533600570,19,86,0.2209,1044,0,60
1533654576,20,83,0.241,1046,-0.0001,60
1533710597,20,82,0.2439,1042,-0.0001,60
1533764597,22,83,0.2651,1045,-0.0007,55
1533819559,22,82,0.2683,1048,-0.001,55
1533873597,21,85,0.2471,1047,-0.001,55
1533927597,21,82,0.2561,1044,-0.0013,55
1533983594,19,85,0.2235,1045,-0.0012,55
1534037597,22,88,0.25,1048,-0.0012,55
1534092559,20,84,0.2381,1045,-0.0014,55
1534146597,20,88,0.2273,1042,-0.0013,55
1534200597,21,86,0.2442,1046,-0.0013,50
1534254594,20,89,0.2247,1049,-0.0013,55
1534310597,20,83,0.241,1044,-0.0013,50
1534365570,21,86,0.2442,1045,-0.0013,55
1534419576,20,87,0.2299,1048,-0.0013,55
1534474743,19,84,0.2262,1047,-0.0013,55
1534528597,18,85,0.2118,1043,-0.0015,50
1534585599,20,85,0.2353,1048,-0.0015,50
1534639597,17,80,0.2125,1046,-0.0016,50
1534693831,18,81,0.2222,1042,-0.0016,50
1534747597,18,82,0.2195,1042,-0.0018,45
1534801597,18,80,0.225,1045,-0.0021,45
1534855597,17,79,0.2152,1045,-0.0014,45
1534911597,16,81,0.1975,1041,-0.0005,45
1534965597,18,79,0.2278,1043,-0.0003,45
1535019594,16,84,0.1905,1045,0.0004,45
1535073597,17,80,0.2125,1045,0.0005,45
1535127597,18,79,0.2278,1043,0.0006,50
1535184380,20,80,0.25,1046,0.0005,50
1535239673,18,80,0.225,1047,0.0006,50
1535293596,19,84,0.2262,1044,0.0006,50
1535347596,19,83,0.2289,1043,0.0006,55
1535401596,21,84,0.25,1051,0.0006,50
1535455596,20,85,0.2353,1050,0.0006,50
1535512626,20,85,0.2353,1042,0.0006,55
1535566596,20,83,0.241,1046,0.0007,60
1535620596,20,80,0.25,1050,0.0009,60
1535674596,20,54,0.3704,1047,0.0021,65
1535728596,20,81,0.2469,1043,0.0024,60
1535782596,21,81,0.2593,1044,0.0028,65
1535838596,19,80,0.2375,1048,0.003,60
1535893218,21,82,0.2561,1044,0.0035,65
1535947576,20,84,0.2381,1043,0.0032,65
1536001570,22,83,0.2651,1047,0.0023,65
1536055673,21,83,0.253,1049,0.002,65
1536111596,22,86,0.2558,1044,0.0014,65
1536166596,21,86,0.2442,1046,0.0011,60
1536220596,23,86,0.2674,1053,0.0008,60
1536274596,22,84,0.2619,1048,0.0008,60
1536328596,20,84,0.2381,1046,0.0007,55
1536382596,22,86,0.2558,1048,0.0007,55
1536438563,21,87,0.2414,1051,0.0007,55
1536492597,22,87,0.2529,1047,0.0007,55
1536546597,20,84,0.2381,1044,0.0007,50
1536600597,21,84,0.25,1047,0.0007,50
1536654597,20,82,0.2439,1050,0.0007,50
1536710403,18,81,0.2222,1043,0.0005,45
1536764579,21,81,0.2593,1044,-0.0004,45
1536818579,21,83,0.253,1048,-0.0003,45
1536873597,20,84,0.2381,1046,-0.0006,40
1536927597,21,86,0.2442,1044,-0.0005,45
1536982566,19,84,0.2262,1043,-0.0009,40
1537038597,20,83,0.241,1048,-0.0009,40
1537093605,20,54,0.3704,1044,-0.0023,40
1537147597,20,87,0.2299,1045,-0.002,40
1537201597,20,86,0.2326,1048,-0.0018,45
1537255598,20,87,0.2299,1050,-0.0017,40
1537311402,21,88,0.2386,1047,-0.0015,45
1537366598,21,88,0.2386,1047,-0.0014,45
1537420598,19,87,0.2184,1049,-0.0013,45
1537474591,21,88,0.2386,1050,-0.0012,50
1537528579,21,89,0.236,1046,-0.0012,45
1537582579,21,89,0.236,1045,-0.0013,50
1537638598,19,84,0.2262,1048,-0.0013,45
1537692598,21,84,0.25,1046,-0.0013,45
1537747598,19,84,0.2262,1043,-0.0014,45
1537801598,19,83,0.2289,1047,-0.0013,50
1537855598,19,83,0.2289,1051,-0.0016,55
1537909598,19,84,0.2262,1047,-0.0018,55
1537965598,19,83,0.2289,1044,-0.0019,55
1538020598,19,82,0.2317,1051,-0.0021,55
1538074598,19,85,0.2235,1047,-0.0021,55
1538128598,18,85,0.2118,1044,-0.0017,55
1538182598,19,84,0.2262,1046,0.0001,60
1538239401,19,84,0.2262,1051,0.0002,60
1538293579,20,86,0.2326,1047,0.0002,60
1538347579,20,83,0.241,1047,0.0001,60
1538401706,19,84,0.2262,1049,0.0002,60
1538455598,18,85,0.2118,1050,0.0003,60
1538509598,20,83,0.241,1048,0.0002,55
1538565598,19,81,0.2346,1044,0.0002,60
1538619598,20,82,0.2439,1048,0.0002,55
1538674598,19,82,0.2317,1047,0.0002,55
1538728598,19,82,0.2317,1043,0.0002,60
1538782598,19,82,0.2317,1045,0.0002,60
1538838402,19,80,0.2375,1048,0.0002,60
1538892598,22,82,0.2683,1046,0.0005,60
1538947598,20,83,0.241,1044,0.0006,60
1539001598,21,85,0.2471,1047,0.0008,60
1539055579,21,85,0.2471,1051,0.001,60
1539109579,21,84,0.25,1048,0.0012,65
1539165908,11,84,0.131,1052,-0.0001,65
1539219598,21,83,0.253,1050,-0.0007,60
1539273597,21,87,0.2414,1051,-0.0009,55
1539327597,22,87,0.2529,1047,-0.0012,55
1539381597,20,86,0.2326,1046,-0.0012,55
1539435597,21,85,0.2471,1048,-0.0012,55
1539491597,19,85,0.2235,1047,-0.0012,55
1539545597,19,81,0.2346,1043,-0.0013,60
1539600564,21,84,0.25,1047,-0.0014,60
1539654598,21,84,0.25,1049,-0.0014,60
1539708597,21,84,0.25,1047,-0.0014,65
1539765599,19,80,0.2375,1043,-0.0014,60
1539819717,23,82,0.2805,1048,-0.0013,60
1539874579,20,84,0.2381,1048,-0.0013,55
1539928579,21,84,0.25,1046,-0.0012,60
1539982676,21,86,0.2442,1045,-0.0014,55
1540036598,21,84,0.25,1051,-0.0013,55
1540093598,20,87,0.2299,1049,-0.0015,55
1540147598,22,85,0.2588,1048,-0.0013,50
1540201598,20,88,0.2273,1048,-0.0016,50
1540255598,20,88,0.2273,1051,-0.0002,55
1540309598,21,89,0.236,1049,0,60
1540365402,19,89,0.2135,1045,0.0004,55
1540419598,20,85,0.2353,1051,0.0006,55
1540473598,20,84,0.2381,1050,0.0005,60
1540528566,21,82,0.2561,1048,0.0004,60
1540582598,20,82,0.2439,1045,0.0003,55
1540638579,22,82,0.2683,1053,0.0001,55
1540696331,18,83,0.2169,1045,0.0002,55
1540750597,20,82,0.2439,1047,0.0002,55
1540804597,21,85,0.2471,1051,0.0002,55
1540858597,21,85,0.2471,1052,0.0003,60
1540912597,21,85,0.2471,1047,0.0002,60
1540968370,21,84,0.25,1049,0.0002,65
1541022597,21,86,0.2442,1052,0.0002,65
1541076597,22,86,0.2558,1051,0.0003,60
1541131566,21,88,0.2386,1048,0.0002,60
1541185597,21,90,0.2333,1050,0.0002,60
1541239597,21,86,0.2442,1054,0,60
1541296598,20,84,0.2381,1045,0.0002,55
1541350609,20,83,0.241,1043,0.0004,60
1541404579,21,49,0.4286,1049,-0.0024,60
1541458579,21,83,0.253,1049,-0.0029,55
1541512715,21,83,0.253,1046,-0.0031,55
1541566597,21,81,0.2593,1045,-0.0033,55
1541623597,21,80,0.2625,1050,-0.0033,60
1541677597,20,80,0.25,1047,-0.0034,60
1541731598,19,83,0.2289,1045,-0.0032,55
1541785597,20,81,0.2469,1046,-0.0033,55
1541839598,20,81,0.2469,1051,-0.0033,60
1541895600,20,84,0.2381,1047,-0.0033,55
1541949597,21,86,0.2442,1045,-0.0033,55
1542003564,21,84,0.25,1051,-0.0033,55
1542058564,21,85,0.2471,1052,-0.0033,50
1542112564,20,84,0.2381,1047,-0.0033,50
1542167431,21,84,0.25,1049,-0.0034,50
1542223579,21,86,0.2442,1051,-0.0033,50
1542278564,21,81,0.2593,1048,-0.0031,50
1542332564,18,79,0.2278,1045,-0.0032,55
1542387559,20,78,0.2564,1047,-0.003,50
1542441564,18,77,0.2338,1047,-0.0031,50
1542497566,20,80,0.25,1044,-0.0006,55
1542551559,20,78,0.2564,1043,-0.0006,50
1542605564,20,80,0.25,1048,-0.0006,50
1542660559,20,81,0.2469,1047,-0.0005,45
1542714564,19,78,0.2436,1045,-0.0003,45
1542768564,19,79,0.2405,1046,-0.0002,40
1542825564,20,80,0.25,1051,-0.0003,40
1542879328,21,82,0.2561,1050,-0.0004,40
1542934579,20,81,0.2469,1046,-0.0004,40
1542988579,20,83,0.241,1047,-0.0004,40
1543042732,21,83,0.253,1052,-0.0004,35
1543098368,21,83,0.253,1047,-0.0004,40
1543153559,20,83,0.241,1048,-0.0004,40
1543207564,21,84,0.25,1055,-0.0003,45
1543261564,24,88,0.2727,1053,-0.0002,45
1543315564,-18,43,-0.4186,1052,-0.0057,45
1543369564,22,82,0.2683,1053,-0.0056,45
1543425564,22,81,0.2716,1059,-0.0051,45
1543479564,23,84,0.2738,1055,-0.0048,50
1543533564,23,84,0.2738,1050,-0.0043,55
1543588564,22,82,0.2683,1052,-0.0045,50
1543642564,22,82,0.2683,1054,-0.0047,55
1543696579,26,81,0.321,1057,-0.0055,60
1543752579,22,80,0.275,1050,-0.0058,60
1543807595,22,82,0.2683,1056,-0.006,60
1543861564,22,80,0.275,1058,-0.0062,60
1543915564,22,80,0.275,1057,-0.0063,60
1543970564,21,82,0.2561,1058,-0.0063,60
1544026564,19,80,0.2375,1060,-0.0063,65
1544080564,21,84,0.25,1057,-0.0063,65
1544134564,19,80,0.2375,1056,-0.0063,60
1544188564,22,83,0.2651,1061,-0.0063,60
1544242598,20,81,0.2469,1062,-0.0063,60
1544296598,21,83,0.253,1060,-0.0063,60
1544352598,21,82,0.2561,1060,-0.0064,60
1544406598,21,83,0.253,1062,-0.0008,60
1544460902,19,82,0.2317,1059,-0.0012,55
1544515579,22,79,0.2785,1058,-0.0011,50
1544569579,18,77,0.2338,1054,-0.0016,50
1544625432,19,76,0.25,1059,-0.002,50
1544679564,20,77,0.2597,1059,-0.0018,50
1544734559,22,79,0.2785,1056,-0.002,50
1544788564,21,78,0.2692,1059,-0.0014,50
1544842564,20,79,0.2532,1060,-0.0012,50
1544896564,21,81,0.2593,1059,-0.0011,50
1544952564,20,79,0.2532,1055,-0.0009,45
1545007564,22,80,0.275,1061,-0.0009,45
1545061564,20,82,0.2439,1061,-0.0009,45
1545115564,22,82,0.2683,1059,-0.001,45
1545169564,22,84,0.2619,1060,-0.001,45
1545223564,23,82,0.2805,1064,-0.0009,45
1545279579,23,86,0.2674,1062,-0.0009,45
1545333579,22,84,0.2619,1059,-0.0009,40
1545388928,23,51,0.451,1063,0.0002,40
1545442564,21,84,0.25,1064,0.0001,45
1545496564,21,85,0.2471,1058,0.0001,40
1545552368,21,83,0.253,1056,0.0003,45
1545606564,20,81,0.2469,1058,-0.0001,40
1545661564,20,81,0.2469,1059,0.0001,45
1545715564,22,81,0.2716,1057,0.0004,45
1545769564,21,81,0.2593,1056,0.0004,45
1545823564,21,79,0.2658,1059,0.0006,50
1545879564,19,79,0.2405,1059,0.0009,50
1545934564,21,80,0.2625,1058,0.0008,45
1545988564,21,80,0.2625,1058,0.0008,50
1546042614,22,81,0.2716,1062,0.0006,55
1546096579,21,81,0.2593,1061,0.0007,50
1546150579,23,83,0.2771,1059,0.0006,50
1546206564,22,82,0.2683,1061,0.0006,50
1546260597,23,86,0.2674,1064,0.0006,50
1546315597,24,86,0.2791,1062,0.0006,50
1546369597,22,85,0.2588,1060,0.0006,55
1546423597,22,85,0.2588,1063,0.0006,55
1546479599,17,84,0.2024,1061,-0.0007,55
1546533597,21,84,0.25,1057,-0.0007,55
1546588594,22,85,0.2588,1059,-0.0006,55
1546642597,22,83,0.2651,1062,-0.0005,60
1546696597,19,82,0.2317,1058,-0.0007,60
1546750597,20,80,0.25,1056,-0.0007,60
1546807020,23,82,0.2805,1062,-0.0005,60
1546861576,20,83,0.241,1061,-0.0003,60
1546915576,20,82,0.2439,1058,0,60
1546969729,17,78,0.2179,1054,0.0003,60
1547023597,21,79,0.2658,1060,0.0002,55
1547079401,20,82,0.2439,1062,0.0004,55
1547134478,19,81,0.2346,1058,0.0006,55
1547188597,19,83,0.2289,1058,0.0008,50
1547242597,21,86,0.2442,1062,0.0009,55
1547296597,20,85,0.2353,1061,0.001,55
1547350597,20,82,0.2439,1058,0.001,55
1547406597,19,48,0.3958,1060,0.0011,55
1547460597,18,84,0.2143,1061,0.001,55
1547514594,19,85,0.2235,1060,0.0009,55
1547568597,18,81,0.2222,1056,0.001,55
1547623307,20,82,0.2439,1058,0.0009,55
1547677576,18,81,0.2222,1060,0.0006,50
1547733892,22,80,0.275,1060,0.0007,50
1547787597,19,82,0.2317,1056,0.0007,50
1547841597,18,85,0.2118,1054,0.0002,45
1547896576,16,86,0.186,1043,-0.0011,40
1547950597,16,81,0.1975,1033,-0.0005,40
1548006401,17,77,0.2208,1032,-0.0002,40
1548060597,17,71,0.2394,1044,-0.0004,45
1548114597,14,71,0.1972,1047,0.0002,45
1548169597,13,69,0.1884,1048,0.0007,45
1548223597,14,69,0.2029,1050,0.0009,50
1548277597,14,73,0.1918,1054,0.0011,45
1548334597,16,73,0.2192,1053,0.0012,50
1548388576,16,74,0.2162,1053,0.0012,45
1548442576,17,76,0.2237,1057,0.0013,45
1548496570,17,76,0.2237,1057,0.0011,45
1548550657,15,71,0.2113,1053,0.0011,45
1548604597,14,72,0.1944,1051,0.001,45
1548661594,17,71,0.2394,1058,0.0011,45
1548715597,18,73,0.2466,1061,0.0011,45
1548769597,17,71,0.2394,1057,0.0013,45
1548823597,16,72,0.2222,1060,0.0007,45
1548877597,17,71,0.2394,1063,0.0008,45
1548933599,18,72,0.25,1064,0.0013,50
1548987597,17,70,0.2429,1065,0.0021,50
1549041597,18,70,0.2571,1070,0.0013,45
1549096597,17,73,0.2329,1072,0.0011,45
1549150597,16,73,0.2192,1068,0.0014,40
1549204595,16,75,0.2133,1066,0.0012,40
1549260576,15,42,0.3571,1071,-0.0002,40
1549315235,16,73,0.2192,1067,-0.0003,40
1549369597,15,73,0.2055,1061,-0.0004,40
1549423597,17,71,0.2394,1060,-0.0005,40
1549477597,15,71,0.2113,1061,-0.0004,40
1549533401,18,73,0.2466,1060,-0.0005,35
1549587594,14,70,0.2,1055,-0.0005,40
1549641597,18,70,0.2571,1056,-0.0004,40
1549695597,16,69,0.2319,1058,-0.0002,40
1549750594,18,73,0.2466,1055,-0.0002,40
1549804597,17,74,0.2297,1052,-0.0003,40
1549860597,19,72,0.2639,1060,-0.0001,40
1549914597,17,75,0.2267,1058,-0.0001,40
1549968607,16,72,0.2222,1055,-0.0003,35
1550023576,16,72,0.2222,1055,-0.0006,40
1550077576,17,72,0.2361,1058,-0.0007,40
1550132150,18,73,0.2466,1057,-0.0006,40
1550187597,17,72,0.2361,1055,-0.0006,40
1550242594,17,75,0.2267,1058,-0.0007,40
1550296597,15,71,0.2113,1061,-0.0007,40
1550350597,13,65,0.2,1060,0.0006,40
1550404597,15,70,0.2143,1060,0.0007,40
1550460599,16,66,0.2424,1063,0.0005,40
1550515597,16,71,0.2254,1060,0.0005,40
1550569597,15,68,0.2206,1056,0.0005,40
1550623597,15,68,0.2206,1055,0.0005,40
1550677597,14,68,0.2059,1057,0.0005,40
1550731597,16,71,0.2254,1056,0.0005,45
1550787576,13,65,0.2,1055,0.0003,40
1550841576,16,70,0.2286,1056,0.0002,45
1550896321,14,68,0.2059,1057,0.0001,40
1550950597,17,69,0.2464,1058,-0.0001,40
1551004597,16,67,0.2388,1057,0.0001,40
1551060401,17,71,0.2394,1062,0.0002,40
1551114597,16,73,0.2192,1060,0.0002,40
1551168594,15,69,0.2174,1058,-0.0001,35
1551222597,14,69,0.2029,1058,0.0006,40
1551276597,15,69,0.2174,1061,0.0008,45
1551331594,15,67,0.2239,1060,0.0008,45
1551387597,15,69,0.2174,1054,0.0008,45
1551441594,17,68,0.25,1057,0.0004,45
1551495597,15,68,0.2206,1057,0.0003,45
1551550379,16,69,0.2319,1056,0.0004,45
1551604579,13,40,0.325,1053,0,50
1551658579,16,68,0.2353,1057,0,45
1551714597,15,70,0.2143,1058,0,45
1551768597,16,66,0.2424,1056,0,45
1551823597,15,71,0.2113,1055,0,45
1551878597,16,70,0.2286,1058,0.0001,50
1551933564,15,71,0.2113,1056,0,45
1551989599,16,70,0.2286,1055,0.0001,50
1552044564,17,71,0.2394,1058,0.0001,50
1552098597,18,72,0.25,1060,0.0002,50
1552152597,17,71,0.2394,1057,0.0002,50
1552207597,20,73,0.274,1059,0.0009,55
1552261597,18,75,0.24,1062,0.0012,55
1552317579,18,74,0.2432,1058,0.0006,50
1552371579,18,74,0.2432,1057,0.0003,50
1552426686,18,75,0.24,1056,0.0001,50
1552480597,18,76,0.2368,1053,-0.0001,50
1552534597,17,74,0.2297,1053,0.0001,45
1552590599,18,75,0.24,1055,0,45
1552644597,19,76,0.25,1058,-0.0001,50
1552699597,20,80,0.25,1058,0.0002,50
1552753597,18,83,0.2169,1054,0.0002,50
1552807597,18,79,0.2278,1053,0.0002,55
1552861597,18,78,0.2308,1055,0.0002,55
1552917597,18,82,0.2195,1051,0.0002,55
1552972597,11,76,0.1447,1039,-0.0001,55
1553026597,9,68,0.1324,1033,-0.0005,50
1553080663,7,61,0.1148,1033,-0.0013,45
1553134579,8,57,0.1404,1036,-0.0021,45
1553190384,9,59,0.1525,1038,-0.0031,50
1553244597,8,55,0.1455,1045,-0.0041,45
1553298597,8,60,0.1333,1044,-0.0059,45
1553353597,8,59,0.1356,1043,-0.0074,45
1553407597,10,65,0.1538,1042,-0.0061,45
1553461597,12,65,0.1846,1046,-0.0054,50
1553517597,12,66,0.1818,1046,-0.0047,50
1553571597,13,68,0.1912,1045,-0.0043,55
1553626594,13,68,0.1912,1046,-0.004,55
1553680597,11,69,0.1594,1048,-0.0034,50
1553734597,15,70,0.2143,1049,-0.0032,50
1553788597,13,71,0.1831,1046,-0.003,50
1553845270,13,64,0.2031,1047,-0.003,50
1553899579,12,40,0.3,1045,-0.003,45
1553953579,18,70,0.2571,1048,-0.003,45
1554007744,17,76,0.2237,1047,-0.003,45
1554061597,13,69,0.1884,1047,-0.0028,45
1554118594,14,68,0.2059,1046,-0.0024,50
1554172597,19,74,0.2568,1048,-0.0015,50
1554226597,17,76,0.2237,1048,-0.0008,45
