us,red,ir,ratio,adcAvg,ratioSlope,AI
1158847578,153,277,0.5523,1181,-0.0033,50
1158901578,153,283,0.5406,1199,-0.0031,45
1158956552,155,270,0.5741,1192,-0.0036,45
1159010538,152,268,0.5672,1174,-0.0037,45
1159064578,155,283,0.5477,1185,-0.0036,45
1159120544,151,280,0.5393,1201,-0.0035,45
1159174538,154,269,0.5725,1186,-0.0036,40
1159228578,156,276,0.5652,1178,-0.0036,40
1159282547,155,276,0.5616,1193,-0.0036,35
1159337546,152,281,0.5409,1201,-0.0036,35
1159393578,158,267,0.5918,1181,-0.0034,35
1159448547,155,284,0.5458,1189,-0.0035,40
1159502547,155,283,0.5477,1200,-0.0036,40
1159557578,154,269,0.5725,1188,-0.0032,40
1159611538,153,273,0.5604,1178,-0.0031,40
1159665578,153,283,0.5406,1189,-0.0034,35
1159721547,154,281,0.548,1203,-0.0005,35
1159775544,152,265,0.5736,1182,0,40
1159829578,152,276,0.5507,1181,0,40
1159884553,153,285,0.5368,1197,0.0005,40
1159938545,153,277,0.5523,1197,0.0005,40
1159994381,153,267,0.573,1179,0.0002,45
1160048282,147,283,0.5194,1186,0.0006,45
1160102547,156,282,0.5532,1199,0.0007,45
1160156547,153,274,0.5584,1194,0.0007,50
1160210544,155,274,0.5657,1180,0.0006,55
1160264579,154,283,0.5442,1185,0.0006,55
1160321578,156,287,0.5436,1202,0.0007,55
1160375576,155,272,0.5699,1185,0.0007,55
1160431538,154,284,0.5423,1189,0.0007,55
1160485547,155,283,0.5477,1202,0.0005,55
1160539547,155,276,0.5616,1196,0.0006,55
1160594547,154,275,0.56,1180,0.0007,55
1160650539,156,284,0.5493,1190,0.0005,55
1160705545,157,281,0.5587,1199,0.0005,55
1160759581,153,271,0.5646,1183,0.0007,55
1160813544,156,278,0.5612,1181,0.0009,55
1160867544,154,288,0.5347,1198,0.0003,50
1160923771,159,276,0.5761,1192,0,50
1160977552,151,274,0.5511,1181,-0.0002,50
1161032552,155,286,0.542,1194,-0.0001,45
1161086544,156,284,0.5493,1203,0.0001,45
1161140544,157,274,0.573,1192,-0.0003,45
1161195544,156,277,0.5632,1183,-0.0004,40
1161251544,157,292,0.5377,1200,-0.0003,40
1161306547,158,276,0.5725,1197,-0.0003,40
1161360547,156,277,0.5632,1188,-0.0003,40
1161414544,156,283,0.5512,1188,-0.0003,40
1161469544,158,286,0.5524,1198,-0.0003,40
1161525544,161,272,0.5919,1186,-0.0002,40
1161579544,154,279,0.552,1181,-0.0002,40
1161633545,157,288,0.5451,1196,-0.0003,40
1161688553,155,281,0.5516,1200,-0.0004,40
1161742553,156,273,0.5714,1185,-0.0002,40
1161797555,151,279,0.5412,1185,-0.0003,40
1161853547,156,289,0.5398,1203,-0.0006,40
1161908544,157,272,0.5772,1187,-0.0004,40
1161962544,157,279,0.5627,1182,0,40
1162016544,157,289,0.5433,1197,0.0004,45
1162070544,158,285,0.5544,1203,0.0004,45
1162126348,156,267,0.5843,1184,-0.0001,45
1162181544,157,283,0.5548,1184,-0.0001,45
1162235544,157,286,0.549,1203,0.0001,45
1162289833,157,272,0.5772,1187,0,45
1162343544,155,274,0.5657,1183,-0.0002,45
1162397544,153,281,0.5445,1185,-0.0001,45
1162454552,159,288,0.5521,1203,0,45
1162509552,153,269,0.5688,1183,-0.0001,45
1162563544,155,278,0.5576,1181,-0.0001,45
1162617544,157,289,0.5433,1198,-0.0002,45
1162672547,156,279,0.5591,1201,-0.0001,45
1162728349,160,276,0.5797,1186,0,45
1162783547,163,299,0.5452,1206,0,45
1162837547,165,293,0.5631,1216,-0.0001,45
1162891544,166,287,0.5784,1204,0.0003,50
1162946544,164,289,0.5675,1194,0.0006,50
1163000544,165,299,0.5518,1201,0.0003,50
1163056544,169,295,0.5729,1210,0.0004,50
1163111977,168,235,0.7149,1090,-0.002,45
1163165549,168,302,0.5563,1213,-0.002,45
1163219555,159,298,0.5336,1215,-0.0015,45
1163274555,169,288,0.5868,1205,-0.0018,45
1163330349,161,287,0.561,1192,-0.0019,45
1163385544,164,300,0.5467,1214,-0.0017,45
1163439544,164,300,0.5467,1208,-0.0016,45
1163493544,160,279,0.5735,1188,-0.0017,45
1163547544,159,286,0.5559,1189,-0.0017,45
1163601544,161,293,0.5495,1205,-0.0017,45
1163657547,161,280,0.575,1198,-0.0017,45
1163711547,160,280,0.5714,1185,-0.0016,40
1163765547,159,287,0.554,1194,-0.0016,40
1163819544,161,289,0.5571,1202,-0.0017,40
1163873544,161,282,0.5709,1203,-0.0016,40
1163927573,160,277,0.5776,1182,-0.0014,45
1163983552,161,297,0.5421,1202,-0.0018,45
1164039552,159,287,0.554,1207,-0.002,45
1164093545,161,280,0.575,1191,-0.0017,45
1164148545,157,290,0.5414,1196,-0.0021,45
1164202544,162,294,0.551,1210,0.0002,50
1164258544,167,281,0.5943,1196,-0.0003,50
1164313544,159,284,0.5599,1188,-0.0006,50
1164367544,161,297,0.5421,1205,-0.0001,50
1164422544,161,289,0.5571,1209,-0.0001,50
1164476544,163,282,0.578,1192,-0.0003,50
1164530544,161,288,0.559,1190,-0.0004,50
1164586544,162,297,0.5455,1211,-0.0003,50
1164641463,163,281,0.5801,1195,-0.0003,50
1164695552,161,285,0.5649,1189,-0.0003,50
1164750552,162,297,0.5455,1204,-0.0003,50
1164805544,161,291,0.5533,1211,-0.0004,55
1164861544,163,277,0.5884,1190,-0.0003,50
1164916544,159,295,0.539,1202,-0.0003,50
1164971544,158,294,0.5374,1213,-0.0006,45
1165025544,163,283,0.576,1199,-0.0006,45
1165079544,161,287,0.561,1190,-0.0004,40
1165134545,166,305,0.5443,1207,-0.0005,40
1165190546,164,288,0.5694,1204,-0.0006,40
1165244546,161,283,0.5689,1190,-0.0002,40
1165298547,160,288,0.5556,1192,-0.0003,40
1165353287,163,296,0.5507,1210,0.0003,40
1165407552,163,279,0.5842,1202,0,40
1165463354,160,278,0.5755,1182,-0.0003,35
1165517544,161,297,0.5421,1205,-0.0002,35
1165571544,160,291,0.5498,1211,0,40
1165626547,161,279,0.5771,1195,-0.0001,40
1165680547,160,288,0.5556,1190,-0.0001,40
1165734547,163,298,0.547,1206,0,40
1165790547,159,285,0.5579,1205,0,40
1165844547,159,284,0.5599,1189,0,40
1165899547,160,295,0.5424,1198,-0.0001,40
1165953547,162,295,0.5492,1211,-0.0002,40
1166007547,163,287,0.5679,1207,0,45
1166061547,162,285,0.5684,1192,0.0002,50
1166118303,161,296,0.5439,1206,-0.0001,50
1166172555,160,288,0.5556,1209,-0.0002,50
1166227555,160,274,0.5839,1190,0.0003,50
1166281547,161,285,0.5649,1186,0.0002,55
1166335547,162,294,0.551,1208,0,50
1166391544,72,284,0.2535,1200,0.0043,55
1166445544,162,285,0.5684,1190,0.0041,55
1166500544,159,295,0.539,1202,0.0046,55
1166554544,161,290,0.5552,1209,0.0048,55
1166608544,159,280,0.5679,1196,0.0046,55
1166663547,162,282,0.5745,1185,0.0044,60
1166719547,161,292,0.5514,1205,0.0045,60
1166773547,160,283,0.5654,1204,0.0045,60
1166827547,162,284,0.5704,1193,0.0044,60
1166882521,162,293,0.5529,1197,0.0044,60
1166936555,164,293,0.5597,1211,0.0044,60
1166992538,167,284,0.588,1197,0.0045,60
1167046547,161,285,0.5649,1187,0.0046,60
1167100547,159,291,0.5464,1194,0.0045,55
1167154538,163,292,0.5582,1209,0.0044,55
1167208547,157,275,0.5709,1191,0.0046,55
1167262547,158,278,0.5683,1182,0.0048,55
1167318547,167,300,0.5567,1199,0.0045,55
1167372547,161,287,0.561,1209,0.0044,55
1167427547,154,274,0.562,1185,0.0046,60
1167481547,158,282,0.5603,1185,0.0002,60
1167535547,159,291,0.5464,1205,0.0005,55
1167589547,164,289,0.5675,1210,0.0002,55
1167646296,163,285,0.5719,1188,0,55
1167700555,159,294,0.5408,1195,0.0002,55
1167755555,160,290,0.5517,1208,0.0004,55
1167809547,161,279,0.5771,1194,0.0002,55
1167863547,164,284,0.5775,1189,0.0002,55
1167919547,81,296,0.2736,1199,0.0009,60
1167973547,159,280,0.5679,1197,0.0008,55
1168028547,155,274,0.5657,1185,0.0008,55
1168082547,159,288,0.5521,1191,0.0008,55
1168136547,161,291,0.5533,1205,0.0007,55
1168191544,164,281,0.5836,1197,0.0009,55
1168247544,154,279,0.552,1179,0.0009,55
1168301544,159,289,0.5502,1199,0.0007,55
1168355544,162,288,0.5625,1206,0.0006,55
1168409695,162,277,0.5848,1191,0.001,55
1168463552,165,286,0.5769,1187,0.0012,50
1168519552,158,298,0.5302,1205,0.0007,50
1168573544,161,285,0.5649,1204,0.0006,50
1168627545,163,281,0.5801,1190,0.0002,50
1168682547,161,288,0.559,1194,0.0003,50
1168736547,165,290,0.569,1201,0.0003,50
1168790547,165,284,0.581,1202,0,50
1168846547,157,274,0.573,1179,-0.0001,50
1168900547,161,291,0.5533,1195,0,45
1168955547,161,287,0.561,1205,0.0001,45
1169009547,164,276,0.5942,1193,-0.0007,45
1169063547,162,283,0.5724,1186,-0.0007,45
1169119349,162,294,0.551,1200,-0.0007,50
1169173621,162,282,0.5745,1202,-0.0006,45
1169227553,160,277,0.5776,1187,-0.0005,50
1169281552,161,285,0.5649,1188,-0.0006,45
1169336544,163,298,0.547,1210,-0.0007,50
1169390547,164,288,0.5694,1205,-0.0005,45
1169447547,158,275,0.5745,1188,-0.0004,50
1169501547,164,295,0.5559,1205,-0.0007,50
1169556547,166,288,0.5764,1204,-0.0007,50
1169610547,165,281,0.5872,1193,0.0001,55
1169664554,163,286,0.5699,1184,0,55
1169721349,163,296,0.5507,1207,0.0004,55
1169775547,162,279,0.5806,1197,0.0001,50
1169829547,163,281,0.5801,1188,0,50
1169883544,161,293,0.5495,1197,0.0003,50
1169938220,163,291,0.5601,1207,0.0004,50
1169992552,75,278,0.2698,1196,0.0019,50
1170049552,160,285,0.5614,1192,0.0019,50
1170103544,163,293,0.5563,1207,0.002,50
1170158547,167,282,0.5922,1201,0.0019,50
1170212547,161,280,0.575,1187,0.002,45
1170266547,161,289,0.5571,1194,0.0019,45
1170323346,165,293,0.5631,1208,0.0019,50
1170377544,164,278,0.5899,1187,0.002,50
1170432544,164,289,0.5675,1193,0.0021,50
1170486544,162,295,0.5492,1206,0.002,45
1170540544,163,285,0.5719,1205,0.0019,45
1170594544,164,281,0.5836,1190,0.0023,45
1170650538,163,291,0.5601,1198,0.002,45
1170704552,162,292,0.5548,1208,0.0016,40
1170758552,164,280,0.5857,1198,0.0014,40
1170813544,161,278,0.5791,1185,0.001,40
1170867544,162,292,0.5548,1197,0.0013,40
1170924346,161,289,0.5571,1203,0.0015,40
1170978544,163,283,0.576,1192,0.0013,40
1171034544,165,300,0.55,1202,0.0014,40
1171088544,164,294,0.5578,1215,-0.0002,45
1171142544,165,284,0.581,1202,-0.0002,45
1171196544,165,285,0.5789,1187,-0.0003,45
1171252544,168,304,0.5526,1209,-0.0002,45
1171306544,163,291,0.5601,1210,-0.0003,45
1171360544,164,281,0.5836,1196,-0.0002,45
1171415469,166,289,0.5744,1193,-0.0002,45
1171469552,162,296,0.5473,1205,-0.0004,45
1171524552,154,292,0.5274,1193,-0.0007,45
1171580544,160,279,0.5735,1177,-0.0005,40
1171635547,156,289,0.5398,1192,-0.0008,40
1171689543,157,280,0.5607,1197,-0.001,40
1171743543,156,270,0.5778,1181,-0.0008,45
1171798545,154,274,0.562,1172,-0.0007,45
1171854545,156,283,0.5512,1197,-0.0002,50
1171909545,158,268,0.5896,1178,-0.0003,50
1171963545,156,275,0.5673,1173,-0.0005,45
1172017545,156,285,0.5474,1179,-0.0004,45
1172071545,160,286,0.5594,1196,-0.0002,45
1172125551,158,278,0.5683,1192,-0.0004,45
1172182553,158,280,0.5643,1182,-0.0004,45
1172237553,157,290,0.5414,1202,-0.0003,45
1172291547,161,281,0.573,1197,-0.0002,45
1172345547,159,276,0.5761,1186,-0.0003,45
1172400547,161,291,0.5533,1196,-0.0003,45
1172456547,165,295,0.5593,1211,-0.0003,50
1172512547,159,273,0.5824,1192,-0.0003,50
1172566547,162,292,0.5548,1195,-0.0002,50
1172621547,164,294,0.5578,1208,0,55
1172675653,162,276,0.587,1193,0.0001,55
1172729547,163,281,0.5801,1185,0.0005,50
1172785547,158,288,0.5486,1196,0.0003,50
1172840046,159,212,0.75,1060,0.0025,50
1172893538,155,267,0.5805,1183,0.0028,50
1172947578,154,273,0.5641,1174,0.0026,50
1173001575,152,280,0.5429,1185,0.0032,50
1173058346,153,271,0.5646,1187,0.0032,50
1173112538,153,263,0.5817,1171,0.0029,50
1173166578,153,272,0.5625,1173,0.0029,50
1173220578,152,275,0.5527,1186,0.003,50
1173275544,153,262,0.584,1179,0.0029,50
1173329544,148,259,0.5714,1165,0.0028,50
1173385552,151,274,0.5511,1178,0.0028,45
1173439544,150,267,0.5618,1186,0.0028,45
1173493544,150,253,0.5929,1171,0.0029,45
1173547544,149,256,0.582,1160,0.0029,45
1173601578,147,270,0.5444,1175,0.0028,45
1173655578,149,263,0.5665,1179,0.0028,40
1173711544,150,257,0.5837,1167,0.003,45
1173765579,149,266,0.5602,1167,0.0028,45
1173820543,151,281,0.5374,1187,0.0024,45
1173874543,27,149,0.1812,1194,-0.0018,40
1173928579,158,270,0.5852,1179,-0.0039,40
1173984578,153,280,0.5464,1187,-0.0044,40
1174038552,159,284,0.5599,1202,-0.0043,40
1174092543,164,279,0.5878,1195,-0.0049,40
1174146578,160,279,0.5735,1185,-0.005,40
1174201544,162,291,0.5567,1198,-0.0047,40
1174255579,164,293,0.5597,1212,-0.0047,40
1174311760,161,271,0.5941,1188,-0.005,40
1174365579,159,282,0.5638,1183,-0.0049,45
1174419578,158,280,0.5643,1203,-0.0049,45
1174473579,158,278,0.5683,1197,-0.0049,45
1174528543,160,267,0.5993,1180,-0.0049,45
1174584340,155,277,0.5596,1181,-0.005,50
1174639538,157,279,0.5627,1192,-0.005,50
1174693543,152,262,0.5802,1176,-0.0049,50
1174747579,149,261,0.5709,1162,-0.0049,50
1174801578,145,270,0.537,1172,-0.0052,50
1174855726,150,268,0.5597,1184,-0.0052,50
1174911544,149,254,0.5866,1164,-0.0047,55
1174965824,148,263,0.5627,1163,-0.0004,55
1175019546,150,266,0.5639,1181,-0.0007,55
1175073579,149,267,0.5581,1187,-0.0005,55
1175127584,152,261,0.5824,1173,-0.0008,55
1175182579,150,265,0.566,1167,-0.0005,55
1175238578,151,269,0.5613,1188,-0.0004,50
1175292544,65,261,0.249,1177,0.0026,50
1175346579,150,260,0.5769,1166,0.0025,50
1175400578,146,267,0.5468,1169,0.0028,50
1175455546,154,275,0.56,1185,0.0028,50
1175511544,158,259,0.61,1171,0.0026,45
1175565544,150,263,0.5703,1165,0.0026,45
1175619539,150,266,0.5639,1179,0.0027,40
1175674164,154,203,0.7586,1049,0.0028,40
1175727579,156,266,0.5865,1182,0.0029,35
1175781552,158,276,0.5725,1178,0.0028,35
1175837545,161,293,0.5495,1199,0.0027,35
1175891545,162,284,0.5704,1204,0.0029,35
1175945553,165,280,0.5893,1188,0.0032,35
1176000545,162,286,0.5664,1188,0.003,35
1176055545,166,294,0.5646,1209,0.003,30
1176111346,165,278,0.5935,1188,0.0034,35
1176165545,161,280,0.575,1182,0.0036,35
1176219545,154,286,0.5385,1192,0.0043,40
1176273545,156,278,0.5612,1197,0.0043,45
1176327545,153,268,0.5709,1185,0.0042,45
1176383370,155,272,0.5699,1175,0.0011,45
1176439552,158,287,0.5505,1194,0.0013,40
1176494552,158,264,0.5985,1181,0.0009,40
1176548544,155,269,0.5762,1172,0.0009,40
1176602544,153,278,0.5504,1185,0.0011,40
1176657544,153,273,0.5604,1192,0.0011,45
1176713346,154,260,0.5923,1175,0.0011,45
1176767552,154,272,0.5662,1180,0.0009,45
1176821544,156,280,0.5571,1194,0.0009,45
1176875544,156,270,0.5778,1193,0.0009,45
1176930544,153,265,0.5774,1174,0.001,40
1176984544,155,278,0.5576,1182,0.001,40
1177041544,158,283,0.5583,1197,0.0007,45
1177096324,157,267,0.588,1178,0.0009,45
1177150546,153,275,0.5564,1177,0.0008,45
1177204552,156,279,0.5591,1191,0.0004,50
1177259593,154,271,0.5683,1190,0.0003,50
1177315346,157,267,0.588,1174,-0.0004,45
1177369544,155,282,0.5496,1188,-0.0003,45
1177423544,156,279,0.5591,1199,-0.0001,50
1177477544,158,270,0.5852,1187,-0.0003,50
1177532544,155,271,0.572,1177,-0.0005,50
1177586544,157,282,0.5567,1192,-0.0002,50
1177643544,159,275,0.5782,1192,-0.0002,50
1177697544,155,269,0.5762,1177,-0.0003,45
1177751544,154,276,0.558,1177,-0.0003,45
1177805544,157,281,0.5587,1197,-0.0003,50
1177860286,154,269,0.5725,1189,-0.0003,50
1177914552,155,270,0.5741,1176,-0.0002,55
1177971552,152,286,0.5315,1196,-0.0004,55
1178026544,159,275,0.5782,1195,-0.0004,55
1178082544,159,270,0.5889,1179,-0.0002,55
1178136544,158,289,0.5467,1196,-0.0003,55
1178190544,158,282,0.5603,1205,-0.0005,55
1178247544,157,267,0.588,1183,-0.0002,55
1178301544,158,286,0.5524,1188,-0.0003,55
1178356544,161,289,0.5571,1207,-0.0004,55
1178410544,160,275,0.5818,1199,-0.0003,55
1178464544,160,276,0.5797,1179,-0.0007,50
1178518544,160,291,0.5498,1194,-0.0006,50
1178575225,161,290,0.5552,1210,-0.0003,55
1178629552,161,277,0.5812,1190,-0.0004,55
1178684552,163,286,0.5699,1189,-0.0005,55
1178738544,161,291,0.5533,1205,-0.0004,55
1178792544,158,286,0.5524,1207,-0.0003,55
1178849544,159,275,0.5782,1187,-0.0003,50
1178903544,163,294,0.5544,1202,-0.0003,50
1178958544,163,290,0.5621,1210,-0.0003,50
1179012544,163,279,0.5842,1194,-0.0003,50
1179067544,162,287,0.5645,1191,-0.0002,50
1179121544,164,297,0.5522,1209,-0.0003,45
1179178544,163,281,0.5801,1200,-0.0004,45
1179232544,163,286,0.5699,1189,-0.0002,40
1179286668,164,295,0.5559,1199,-0.0002,40
1179340552,163,294,0.5544,1214,-0.0006,35
1179394552,161,282,0.5709,1203,-0.0004,35
1179450544,162,285,0.5684,1192,-0.0002,35
1179504544,166,300,0.5533,1210,0.0002,40
1179559591,167,289,0.5779,1209,0.0002,40
1179613544,158,280,0.5643,1192,0.0001,35
1179667543,163,279,0.5842,1191,-0.0002,35
1179722544,164,299,0.5485,1211,0,40
1179778544,163,279,0.5842,1198,-0.0001,40
1179833544,161,283,0.5689,1188,-0.0001,40
1179887544,162,295,0.5492,1203,-0.0001,40
1179941544,163,286,0.5699,1212,-0.0001,40
1179995544,162,278,0.5827,1197,-0.0001,40
1180051768,162,283,0.5724,1193,-0.0001,40
1180105552,162,292,0.5548,1204,-0.0002,40
1180160547,162,294,0.551,1207,-0.0002,40
1180214544,159,284,0.5599,1192,-0.0002,40
1180268545,162,293,0.5529,1194,-0.0004,40
1180323547,160,296,0.5405,1211,-0.0006,40
1180379544,163,277,0.5884,1192,-0.0003,40
1180434544,160,283,0.5654,1188,-0.0002,40
1180489544,163,294,0.5544,1209,-0.0004,40
1180544544,166,282,0.5887,1200,-0.0001,40
1180598544,162,280,0.5786,1186,-0.0005,35
1180654547,161,295,0.5458,1204,-0.0001,40
1180708547,164,291,0.5636,1211,0,40
1180763326,164,274,0.5985,1194,-0.0002,40
1180817555,163,290,0.5621,1195,-0.0003,40
1180871555,166,299,0.5552,1208,-0.0001,40
1180926777,164,286,0.5734,1202,-0.0001,40
1180982544,164,285,0.5754,1190,-0.0002,40
1181037544,159,298,0.5336,1206,-0.0001,40
1181091544,165,292,0.5651,1213,-0.0001,45
1181146547,160,277,0.5776,1192,-0.0001,45
1181200547,162,285,0.5684,1187,-0.0001,45
1181256579,163,299,0.5452,1208,-0.0001,45
1181310539,164,284,0.5775,1205,0,45
1181364539,162,277,0.5848,1188,0.0002,50
1181418544,161,285,0.5649,1189,0.0004,50
1181472544,163,294,0.5544,1208,0.0001,50
1181527234,163,285,0.5719,1207,0.0001,50
1181583552,160,277,0.5776,1187,0.0004,55
1181638545,160,296,0.5405,1201,-0.0003,50
1181692545,165,293,0.5631,1214,0,50
1181746550,164,277,0.5921,1188,-0.0006,50
1181801544,163,289,0.564,1191,-0.0006,50
1181857544,158,302,0.5232,1215,0.0001,50
1181912544,165,283,0.583,1201,-0.0001,50
1181966544,161,286,0.5629,1191,-0.0001,50
1182021544,165,302,0.5464,1207,0,45
1182075544,164,290,0.5655,1211,0.0001,45
1182129544,162,277,0.5848,1197,-0.0001,45
1182185544,164,288,0.5694,1191,-0.0001,45
1182240331,164,297,0.5522,1210,-0.0001,45
1182294552,168,290,0.5793,1206,-0.0001,45
1182348552,163,282,0.578,1190,0.0001,40
1182403544,160,289,0.5536,1198,-0.0001,40
1182459595,164,293,0.5597,1208,-0.0002,45
1182513544,164,281,0.5836,1198,-0.0001,45
1182567544,162,289,0.5606,1191,0,45
1182621544,166,302,0.5497,1210,-0.0003,40
1182676545,162,297,0.5455,1216,-0.0007,35
1182730545,167,287,0.5819,1200,-0.0001,40
1182786545,163,297,0.5488,1202,0.0001,40
1182840544,167,300,0.5567,1216,0.0006,45
1182894544,167,291,0.5739,1212,0.0005,45
1182948544,166,287,0.5784,1195,-0.0001,50
1183002544,167,295,0.5661,1196,0.0001,45
1183059354,167,299,0.5585,1216,0.0001,45
1183114552,167,284,0.588,1195,-0.0001,45
1183168545,165,291,0.567,1192,-0.0001,45
1183222544,167,296,0.5642,1208,-0.0001,45
1183277547,166,288,0.5764,1206,-0.0001,45
1183331547,164,283,0.5795,1192,-0.0001,45
1183387544,159,295,0.539,1200,-0.0002,50
1183441544,160,290,0.5517,1208,-0.0003,55
1183495544,155,280,0.5536,1200,-0.0003,55
1183552544,160,283,0.5654,1190,-0.0002,55
1183606544,158,295,0.5356,1208,-0.0006,55
1183662348,162,282,0.5745,1197,-0.0005,55
1183717321,161,281,0.573,1185,-0.0002,55
1183771538,162,294,0.551,1200,-0.0001,55
1183825555,161,288,0.559,1208,-0.0005,55
1183880544,165,275,0.6,1192,-0.0012,50
1183934544,163,279,0.5842,1186,-0.0016,45
1183990544,167,303,0.5512,1212,-0.0013,45
1184044544,165,284,0.581,1205,-0.0013,45
1184098544,163,277,0.5884,1183,-0.0015,50
1184153547,163,291,0.5601,1195,-0.0015,50
1184207547,163,294,0.5544,1210,-0.0013,50
1184264349,167,280,0.5964,1194,-0.0015,50
1184318547,163,289,0.564,1191,-0.0015,50
1184372547,165,300,0.55,1210,-0.0014,45
1184426543,162,294,0.551,1215,-0.0015,45
1184481312,167,281,0.5943,1193,-0.0013,45
1184535555,165,290,0.569,1191,-0.0013,40
1184592555,170,305,0.5574,1213,-0.0012,40
1184646547,165,280,0.5893,1199,-0.0011,40
1184700547,165,284,0.581,1187,-0.0007,35
1184754547,163,291,0.5601,1200,-0.0009,40
1184808547,165,292,0.5651,1211,-0.0009,40
1184862547,165,277,0.5957,1203,-0.0004,40
1184918544,165,284,0.581,1184,-0.0001,40
1184972544,167,299,0.5585,1208,0.0005,45
1185027544,164,291,0.5636,1213,0.0008,45
1185081544,166,282,0.5887,1195,0.0004,45
1185135547,166,292,0.5685,1193,0.0005,45
1185191547,164,303,0.5413,1215,0.0009,45
1185246227,163,287,0.5679,1205,0.0008,45
1185300555,167,288,0.5799,1193,0.0007,50
1185355555,166,302,0.5497,1208,0.0009,50
1185409544,166,293,0.5666,1215,0.0009,50
1185463544,166,282,0.5887,1201,0.0008,50
1185519544,164,286,0.5734,1192,0.0009,50
1185573544,166,295,0.5627,1210,0.0008,50
1185628547,166,289,0.5744,1214,0.0008,50
1185682547,163,277,0.5884,1192,0.001,55
1185736547,165,289,0.5709,1188,0.0009,55
1185793547,165,300,0.55,1214,0.0006,55
1185847547,165,280,0.5893,1198,0.0009,50
1185901544,165,288,0.5729,1191,0.001,50
1185955544,164,300,0.5467,1207,0.0003,50
1186009701,166,295,0.5627,1218,0.0001,50
1186063552,165,282,0.5851,1203,-0.0003,45
1186120552,163,289,0.564,1200,-0.0003,45
1186174547,168,300,0.56,1215,0,45
1186228547,167,291,0.5739,1213,0,45
1186283547,167,285,0.586,1197,-0.0004,45
1186337547,163,296,0.5507,1200,-0.0003,45
1186394346,168,297,0.5657,1214,-0.0002,45
1186448544,166,285,0.5825,1200,-0.0003,45
1186503544,165,291,0.567,1195,-0.0003,45
1186557544,166,296,0.5608,1207,-0.0003,45
1186611544,167,290,0.5759,1212,-0.0003,45
1186665547,163,283,0.576,1195,-0.0003,45
1186722344,163,296,0.5507,1206,-0.0004,45
1186776555,164,295,0.5559,1217,-0.0005,50
1186830555,166,285,0.5825,1205,-0.0005,50
1186884552,161,288,0.559,1194,-0.0004,50
1186938544,165,301,0.5482,1206,-0.0008,50
1186992551,168,299,0.5619,1217,-0.0009,50
1187048543,166,285,0.5825,1201,-0.0005,50
1187102539,168,295,0.5695,1196,-0.0004,50
1187157543,171,308,0.5552,1215,0.0001,55
1187211547,166,292,0.5685,1217,0,55
