ms,red,ir,ratio,adcAvg,ratioSlope,AI
812409593,52,54,0.963,1077,0.0007,55
812465425,50,57,0.8772,1089,0.0008,55
812519612,50,53,0.9434,1085,0.0008,55
812574609,51,55,0.9273,1080,0.0008,55
812628612,52,53,0.9811,1079,0.001,55
812682612,52,52,1,1084,0.0013,55
812736612,51,53,0.9623,1083,0.0014,55
812792612,52,53,0.9811,1075,0.0017,60
812847609,51,53,0.9623,1082,0.002,55
812901612,51,52,0.9808,1085,0.0023,55
812955612,49,51,0.9608,1080,0.0025,55
813010612,51,54,0.9444,1078,0.002,50
813066416,51,55,0.9273,1086,0.001,45
813120593,48,50,0.96,1085,0.001,50
813174595,54,60,0.9,1086,0.0018,45
813228614,52,55,0.9455,1082,0.002,45
813282612,52,57,0.9123,1092,0.002,45
813336612,52,54,0.963,1087,0.0017,45
813392612,52,54,0.963,1078,0.0019,45
813446612,51,53,0.9623,1081,0.0014,45
813501609,53,52,1.0192,1084,0.0012,45
813555612,51,52,0.9808,1080,0.001,40
813609612,53,54,0.9815,1077,0.0009,45
813663612,51,53,0.9623,1083,0.001,45
813719612,50,51,0.9804,1086,0.001,45
813774612,53,54,0.9815,1079,0.0009,45
813828612,49,51,0.9608,1081,0.0009,45
813883451,52,56,0.9286,1089,0.0005,45
813937593,48,52,0.9231,1086,0.0002,40
813993720,52,58,0.8966,1086,-0.0006,40
814047612,53,57,0.9298,1087,-0.001,45
814101612,51,54,0.9444,1092,-0.001,45
814155612,54,54,1,1082,0.0001,50
814209612,54,57,0.9474,1080,0.0003,50
814265581,53,55,0.9636,1086,-0.0006,50
814321581,54,53,1.0189,1082,-0.0014,55
814377581,54,55,0.9818,1079,-0.0021,50
814431581,55,53,1.0377,1085,-0.0027,50
814485581,52,52,1,1086,-0.0029,50
814539581,55,56,0.9821,1082,-0.003,50
814596584,54,55,0.9818,1084,-0.0029,45
814651593,51,53,0.9623,1090,-0.0029,45
814705583,55,57,0.9649,1086,-0.0028,45
814760582,51,53,0.9623,1084,-0.0028,45
814814582,56,60,0.9333,1095,-0.0029,40
814869580,53,54,0.9815,1087,-0.0029,40
814925582,54,58,0.931,1079,-0.0031,40
814980582,52,53,0.9811,1084,-0.0027,45
815034582,51,50,1.02,1088,-0.0019,50
815088613,52,54,0.963,1083,-0.0013,45
815142613,52,53,0.9811,1080,-0.0007,45
815198417,51,55,0.9273,1088,-0.0009,45
815253580,53,55,0.9636,1088,-0.0015,45
815307579,51,54,0.9444,1083,-0.0014,45
815361323,52,54,0.963,1084,-0.0014,45
815415590,28,31,0.9032,1093,-0.0001,45
815469592,51,54,0.9444,1092,0.0003,45
815525582,55,58,0.9483,1085,0.001,50
815579582,48,49,0.9796,1085,0.0011,55
815634581,53,55,0.9636,1092,0.0012,55
815688581,53,55,0.9636,1085,0.0013,55
815742584,53,53,1,1078,0.0012,55
815796580,52,55,0.9455,1085,0.0012,60
815852580,50,52,0.9615,1088,0.0012,60
815907580,52,55,0.9455,1082,0.0013,60
815961580,54,55,0.9818,1083,0.0013,60
816015580,53,56,0.9464,1091,0.0013,60
816070580,54,55,0.9818,1089,0.0014,60
816126523,55,57,0.9649,1085,0.0009,55
816180592,51,56,0.9107,1092,0.0004,55
816234590,56,55,1.0182,1092,0.0008,55
816289582,50,52,0.9615,1085,0.0012,55
816343582,53,54,0.9815,1081,0.0015,55
816398580,50,53,0.9434,1088,0.0015,55
816454582,51,54,0.9444,1089,0.0017,55
816509580,54,56,0.9643,1082,0.0011,55
816563616,52,56,0.9286,1086,0.0012,55
816617612,52,53,0.9811,1090,0.0009,50
816672609,52,55,0.9455,1085,0.0012,55
816728614,52,53,0.9811,1084,0.0011,50
816783609,53,54,0.9815,1094,0.001,55
816837582,54,57,0.9474,1090,0.0011,50
816891471,56,57,0.9825,1084,0.0011,50
816945593,28,30,0.9333,1083,0.0011,55
816999595,50,53,0.9434,1088,0.0011,55
817055611,52,53,0.9811,1083,0.0011,55
817109611,53,53,1,1080,0.0014,55
817163611,52,57,0.9123,1085,0.0009,60
817217612,48,49,0.9796,1088,0.001,60
817271612,50,55,0.9091,1090,0.001,60
817328413,54,56,0.9643,1083,0.0004,60
817382612,49,55,0.8909,1090,-0.0005,60
817437612,51,54,0.9444,1088,-0.001,60
817491612,51,55,0.9273,1083,-0.0008,60
817545612,50,52,0.9615,1083,-0.001,60
817599612,27,27,1,1087,-0.0014,60
817656419,49,50,0.98,1080,-0.0019,60
817710595,51,51,1,1078,-0.0021,60
817764593,53,53,1,1085,-0.0025,60
817818698,49,50,0.98,1087,-0.0025,60
817872612,50,51,0.9804,1082,-0.0025,60
817926612,50,51,0.9804,1079,-0.0025,65
817983612,55,55,1,1089,-0.0025,65
818037612,48,49,0.9796,1086,-0.0025,60
818091612,53,55,0.9636,1085,-0.0025,60
818145612,52,54,0.963,1084,-0.0025,55
818199612,52,55,0.9455,1091,-0.0028,50
818255612,49,51,0.9608,1080,-0.0025,55
818309612,49,53,0.9245,1078,-0.0029,50
818364612,52,54,0.963,1085,-0.0024,55
818418612,50,50,1,1086,-0.002,55
818472371,51,53,0.9623,1082,-0.0011,50
818526593,51,52,0.9808,1078,-0.0006,55
818583280,51,54,0.9444,1087,-0.0008,55
818637612,48,51,0.9412,1085,-0.0006,50
818691612,52,53,0.9811,1081,-0.0004,50
818746611,51,54,0.9444,1086,0,50
818800612,51,53,0.9623,1090,0.0003,50
818856614,47,49,0.9592,1081,0.0006,50
818910612,49,51,0.9608,1081,0.0007,50
818964612,49,51,0.9608,1083,0.0008,50
819019612,50,50,1,1084,0.0007,50
819073612,48,50,0.96,1080,0.0007,50
819127612,50,52,0.9615,1078,0.0007,55
819183612,50,50,1,1088,0.0008,55
819237606,52,52,1,1085,0.0009,60
819292595,53,54,0.9815,1080,0.0011,55
819346593,55,54,1.0185,1086,0.0015,60
819400664,52,54,0.963,1090,0.0018,60
819456386,53,52,1.0192,1084,0.0024,55
819511582,51,51,1,1080,0.0024,55
819565582,49,51,0.9608,1087,0.0024,55
819619582,49,49,1,1084,0.0027,55
819673582,45,47,0.9574,1079,0.0025,55
819727582,49,52,0.9423,1079,0.0025,55
819784582,49,50,0.98,1085,0.0025,55
819838590,46,49,0.9388,1080,0.0025,55
819892580,47,50,0.94,1078,0.0027,60
819946580,47,52,0.9038,1082,0.0031,55
820000580,48,50,0.96,1086,0.0031,55
820054580,52,50,1.04,1084,0.0028,50
820110590,48,54,0.8889,1082,0.003,55
820165694,50,54,0.9259,1088,0.0031,55
820219580,48,49,0.9796,1085,0.0031,55
820273581,49,49,1,1078,0.0031,55
820327581,46,47,0.9787,1076,0.003,55
820383582,50,49,1.0204,1084,0.0032,50
820438580,47,49,0.9592,1080,0.0028,55
820492582,47,48,0.9792,1075,0.0029,55
820546582,49,50,0.98,1078,0.0025,60
820600582,52,55,0.9455,1086,0.0019,60
820654582,50,55,0.9091,1087,0.0013,55
820711580,51,54,0.9444,1082,0.0005,55
820765581,49,54,0.9074,1088,0.0012,60
820819584,50,54,0.9259,1091,0.0014,60
820873592,57,56,1.0179,1084,0.001,60
820927590,50,53,0.9434,1079,0.0009,55
820983582,48,51,0.9412,1087,0.0009,55
821037582,51,53,0.9623,1084,0.0005,55
821092580,52,54,0.963,1078,0.0005,60
821146581,49,52,0.9423,1080,0.0009,55
821200582,49,52,0.9423,1086,0.0008,55
821254581,49,52,0.9423,1082,0.0007,60
821310581,52,54,0.963,1078,0.0007,60
821365580,50,53,0.9434,1086,0.0006,60
821419582,49,52,0.9423,1086,0.0005,55
821473582,51,57,0.8947,1086,-0.0002,55
821527582,25,28,0.8929,1080,-0.0006,50
821583428,50,58,0.8621,1086,-0.0016,45
821638592,50,53,0.9434,1082,-0.002,50
821692595,52,52,1,1078,-0.0014,50
821746657,51,52,0.9808,1080,-0.0004,45
821800611,52,53,0.9811,1086,0.0001,50
821854611,47,50,0.94,1082,-0.0004,45
821910612,49,51,0.9608,1076,-0.0008,50
821964612,49,51,0.9608,1080,-0.0002,50
822018611,49,51,0.9608,1085,-0.0003,55
822072611,49,52,0.9423,1080,-0.0004,55
822126611,48,51,0.9412,1077,-0.0002,50
822181611,50,53,0.9434,1083,-0.0001,50
822237611,46,50,0.92,1080,0,50
822292613,51,55,0.9273,1077,0,50
822346611,47,51,0.9216,1076,0,45
822401246,48,55,0.8727,1081,0,45
822455592,48,52,0.9231,1077,-0.0001,50
822511672,47,49,0.9592,1073,0,50
822565611,49,53,0.9245,1080,0.0001,50
822619611,49,51,0.9608,1081,0.0006,55
822673611,49,54,0.9074,1076,0.001,55
822727611,51,53,0.9623,1074,0.0011,55
822781611,49,52,0.9423,1080,0.0005,55
822837612,47,51,0.9216,1079,-0.0003,50
822891612,45,48,0.9375,1071,-0.0009,50
822945611,43,46,0.9348,1071,-0.0008,50
822999611,47,49,0.9592,1077,-0.0008,50
823053611,44,47,0.9362,1077,-0.0005,45
823107611,44,50,0.88,1075,0.0003,45
823164197,47,51,0.9216,1075,0.0004,50
823218590,46,48,0.9583,1076,0.0003,45
823272592,45,49,0.9184,1075,0.0005,50
823326876,46,46,1,1075,0.0002,45
823380611,46,50,0.92,1075,0.0002,50
823437581,49,48,1.0208,1076,0.0001,50
823491611,46,50,0.92,1071,0.0001,50
823545611,48,49,0.9796,1070,0.0003,45
823599612,22,48,0.4583,1075,-0.0016,50
823653611,45,46,0.9783,1074,-0.0013,45
823707611,46,50,0.92,1070,-0.0016,45
823763611,42,45,0.9333,1071,-0.0014,50
823817611,45,48,0.9375,1076,-0.0016,55
823873611,44,49,0.898,1072,-0.0021,55
823927612,45,51,0.8824,1075,-0.0026,50
823982007,47,51,0.9216,1076,-0.0029,50
824037796,47,48,0.9792,1075,-0.0035,45
824092344,46,51,0.902,1072,-0.0028,50
824146611,45,49,0.9184,1072,-0.0026,50
824200611,46,47,0.9787,1076,-0.0035,50
824254611,49,49,1,1074,-0.0042,50
824308582,45,48,0.9375,1069,-0.004,50
824365582,50,48,1.0417,1076,-0.0047,50
824419581,48,49,0.9796,1076,-0.0046,50
824473582,44,49,0.898,1073,-0.0046,50
824527582,46,47,0.9787,1071,-0.0045,50
824581582,45,48,0.9375,1077,-0.0045,50
824637385,49,50,0.98,1078,-0.0045,50
824691581,48,51,0.9412,1075,-0.0027,50
824745582,50,52,0.9615,1075,-0.0028,50
824800584,48,51,0.9412,1082,-0.0026,45
824854592,45,50,0.9,1081,-0.0029,45
824908661,47,50,0.94,1070,-0.0029,45
824964582,48,52,0.9231,1075,-0.0026,45
825019580,48,48,1,1078,-0.0011,45
825073581,49,50,0.98,1074,-0.0003,45
825127581,49,50,0.98,1072,-0.0003,45
825181582,47,51,0.9216,1077,-0.0005,40
825235582,49,51,0.9608,1081,-0.001,45
825292581,52,52,1,1074,-0.0012,45
825346611,48,52,0.9231,1077,-0.0006,45
825401612,47,49,0.9592,1083,-0.0007,45
825455611,49,52,0.9423,1080,-0.0002,45
825509612,46,48,0.9583,1074,-0.0001,45
825566592,50,53,0.9434,1083,-0.0002,45
825622254,48,48,1,1076,-0.0002,45
825676581,49,50,0.98,1070,-0.0002,45
825730581,48,50,0.96,1076,-0.0003,40
825784582,50,52,0.9615,1081,-0.0002,45
825838582,51,52,0.9808,1079,-0.0001,45
825895580,51,52,0.9808,1075,0.0002,50
825949581,49,53,0.9245,1083,0.0004,50
826003582,49,50,0.98,1083,0.0008,50
826057581,50,54,0.9259,1080,0.0008,50
826111582,51,54,0.9444,1080,0.0001,55
826167581,53,54,0.9815,1087,0.0001,55
826221582,47,47,1,1082,-0.0002,55
826276446,52,54,0.963,1077,-0.0007,50
826330584,49,52,0.9423,1081,-0.0005,50
826384598,52,58,0.8966,1091,0.0005,50
826438767,53,56,0.9464,1084,0.0003,50
826494582,52,56,0.9286,1082,0.0005,50
826549580,54,57,0.9474,1086,0.0005,50
826603581,50,53,0.9434,1086,0.0006,50
826657581,50,54,0.9259,1083,0.0006,45
826711582,51,53,0.9623,1081,0.0006,50
826768582,54,56,0.9643,1090,0.0006,50
826822612,53,56,0.9464,1086,0.0006,50
826876611,52,54,0.963,1080,0.0006,50
826930611,52,53,0.9811,1083,0.0006,45
826985612,51,53,0.9623,1088,0.0005,45
827039611,50,54,0.9259,1085,0.0005,45
827095612,52,56,0.9286,1083,0,45
827149590,51,55,0.9273,1089,0,45
827203725,52,57,0.9123,1094,-0.0004,40
827257612,54,57,0.9474,1084,-0.0009,40
827311612,54,57,0.9474,1086,-0.0001,45
827367614,53,56,0.9464,1091,0.0001,40
827421612,52,58,0.8966,1090,0.0006,45
827476609,52,55,0.9455,1085,0.0001,45
827530612,55,55,1,1086,-0.0003,45
827584612,53,55,0.9636,1090,-0.0006,40
827638612,53,54,0.9815,1086,-0.0008,45
827694612,53,56,0.9464,1083,-0.0008,45
827748582,50,52,0.9615,1088,-0.0008,50
827803612,52,53,0.9811,1089,-0.0009,45
827857582,25,52,0.4808,1085,-0.0012,50
827911612,51,55,0.9273,1085,-0.0013,50
827968618,51,55,0.9273,1091,-0.0014,50
828022611,51,58,0.8793,1093,-0.0019,50
828076612,53,58,0.9138,1085,-0.0023,55
828130612,54,58,0.931,1091,-0.0022,50
828184612,50,53,0.9434,1091,-0.0021,55
828238612,49,54,0.9074,1085,-0.0023,60
828294582,52,54,0.963,1081,-0.0017,55
828348612,54,55,0.9818,1086,-0.0012,60
828403609,47,51,0.9216,1086,-0.0008,65
828457612,49,52,0.9423,1083,-0.0007,65
828511612,48,52,0.9231,1082,-0.001,65
828567416,53,56,0.9464,1089,-0.0011,65
828621626,51,55,0.9273,1086,-0.0005,65
828676595,50,54,0.9259,1082,-0.0002,60
828730593,51,55,0.9273,1087,0.0001,65
828784613,51,54,0.9444,1091,0.0001,65
828838612,49,51,0.9608,1083,0.0001,65
828895609,46,49,0.9388,1079,0.0001,60
828950612,50,52,0.9615,1089,0.0005,60
829005582,47,50,0.94,1082,0.0005,55
829059612,51,54,0.9444,1078,0.0006,60
829113612,48,50,0.96,1081,0.001,60
829168609,52,51,1.0196,1086,0.0017,60
829224612,50,54,0.9259,1080,0.0017,60
829279612,52,52,1,1081,0.0022,60
829333612,51,52,0.9808,1087,0.0031,55
829387595,52,53,0.9811,1085,0.0033,60
829441593,51,53,0.9623,1079,0.003,55
829498735,49,50,0.98,1083,0.0022,50
829552612,51,52,0.9808,1083,0.0017,55
829606612,45,48,0.9375,1078,0.0015,55
829660612,46,51,0.902,1081,0.002,55
829714612,49,51,0.9608,1081,0.0017,55
829768612,48,51,0.9412,1086,0.0016,50
829824612,50,52,0.9615,1077,0.0014,50
829878612,47,51,0.9216,1079,0.0015,50
829933612,49,52,0.9423,1087,0.0015,50
829987612,51,52,0.9808,1085,0.0015,50
830041612,49,50,0.98,1078,0.0015,50
830097416,51,53,0.9623,1081,0.0016,45
830151612,48,48,1,1083,0.0018,45
830206609,51,51,1,1078,0.002,50
830260592,50,52,0.9615,1075,0.0016,45
830314651,45,49,0.9184,1082,0.0015,45
830368612,48,49,0.9796,1084,0.0013,50
830425609,49,51,0.9608,1077,0.0011,45
830479612,48,52,0.9231,1083,0.0004,45
830533612,51,54,0.9444,1087,0.0001,45
830587612,50,53,0.9434,1087,0.0006,45
830641612,48,51,0.9412,1080,0.0011,40
830697416,46,52,0.8846,1082,0.0017,45
830751612,46,46,1,1082,0.0008,40
830805612,50,50,1,1078,0.0004,45
830860612,50,52,0.9615,1076,0.0003,45
830914612,51,50,1.02,1081,0,45
830969237,49,50,0.98,1083,-0.0002,40
831025592,51,51,1,1076,-0.0003,40
831079673,50,53,0.9434,1081,-0.0003,45
831133612,46,49,0.9388,1085,-0.0004,45
831187612,50,53,0.9434,1083,-0.0004,45
831241612,50,52,0.9615,1081,-0.0005,45
831295612,52,53,0.9811,1082,-0.0006,45
831352612,48,49,0.9796,1084,-0.0005,45
831406612,49,52,0.9423,1080,-0.0003,45
831460612,47,49,0.9592,1078,-0.0005,50
831515612,49,52,0.9423,1084,-0.0007,45
831569612,49,52,0.9423,1084,-0.0005,50
831627609,53,53,1,1079,0.0003,50
831682154,50,52,0.9615,1084,0.0001,50
831736592,53,52,1.0192,1084,-0.0009,55
831790594,52,54,0.963,1080,-0.0018,55
831844591,52,53,0.9811,1081,-0.0016,55
831898580,51,53,0.9623,1088,-0.0013,50
831955580,48,52,0.9231,1084,-0.0011,50
832009580,54,55,0.9818,1081,-0.0009,50
832063612,49,52,0.9423,1086,-0.0007,50
832117612,50,50,1,1086,-0.0007,50
832171612,49,52,0.9423,1082,-0.0007,50
832229588,50,51,0.9804,1080,-0.0007,50
832283612,50,53,0.9434,1088,-0.0007,50
832338580,51,54,0.9444,1083,-0.0008,50
832393612,52,52,1,1079,-0.0007,50
832447745,53,54,0.9815,1087,-0.0006,50
832501592,52,54,0.963,1088,-0.0005,45
832558694,54,55,0.9818,1081,-0.0003,50
832612612,51,55,0.9273,1086,-0.0004,50
832666612,50,54,0.9259,1091,-0.0006,45
832720612,52,54,0.963,1087,-0.0012,45
832774612,50,51,0.9804,1083,-0.0014,45
832830416,52,55,0.9455,1087,-0.0005,45
832884612,49,50,0.98,1088,-0.0007,45
832938612,49,55,0.8909,1088,0.0002,45
832993609,54,56,0.9643,1082,0.0002,45
833047612,51,55,0.9273,1091,0.0002,45
833101612,51,54,0.9444,1091,0.0004,45
833157612,53,57,0.9298,1084,0.0004,45
833212438,53,56,0.9464,1087,0.0005,45
833266595,54,55,0.9818,1093,0.0005,45
833320586,51,55,0.9273,1090,0.0005,50
833374704,55,56,0.9821,1087,0.0005,45
833428612,53,57,0.9298,1092,0.0005,45
833485612,56,56,1,1093,0.0005,45
833539612,56,57,0.9825,1087,0.0005,45
833593612,52,52,1,1085,0.0008,45
833648612,56,57,0.9825,1093,0.0008,45
833702612,51,53,0.9623,1090,0.0012,45
833759580,52,56,0.9286,1088,0.0012,45
833813612,52,57,0.9123,1092,0.0005,40
833869613,53,59,0.8983,1092,0.0017,45
833923612,55,58,0.9483,1087,0.0016,45
833977832,53,59,0.8983,1092,0.0026,40
834031592,55,59,0.9322,1096,0.0022,45
834088688,57,59,0.9661,1090,0.0021,45
834142612,55,59,0.9322,1091,0.0021,45
834196612,57,59,0.9661,1096,0.002,45
834250612,54,54,1,1095,0.0017,45
834304612,53,58,0.9138,1090,0.0018,45
834360612,52,54,0.963,1088,0.0018,45
834414612,50,54,0.9259,1095,0.0018,45
834468612,53,55,0.9636,1093,0.0018,45
834523632,53,55,0.9636,1087,0.0019,50
834577612,53,59,0.8983,1096,0.0014,50
834631612,54,58,0.931,1097,0.001,50
834687612,55,59,0.9322,1088,0.0005,55
834741615,55,58,0.9483,1089,0.0001,60
834796595,56,60,0.9333,1097,-0.0002,55
834850593,54,57,0.9474,1098,0,60
834904655,56,59,0.9492,1094,0.0006,65
834960614,54,56,0.9643,1091,-0.0004,60
835015612,56,56,1,1095,-0.001,65
835069612,54,57,0.9474,1091,-0.0016,60
835123612,52,56,0.9286,1086,-0.0016,60
835177612,54,57,0.9474,1089,-0.0014,60
835231612,51,54,0.9444,1095,-0.0015,60
835288609,55,58,0.9483,1088,-0.0014,60
835342612,51,55,0.9273,1088,-0.0011,55
835396612,53,59,0.8983,1099,-0.0011,55
835451612,54,57,0.9474,1094,-0.0011,55
835505612,55,57,0.9649,1088,-0.001,55
835562596,54,59,0.9153,1097,-0.0011,55
835616592,54,57,0.9474,1097,-0.0012,55
835671612,53,56,0.9464,1089,-0.001,50
835725612,54,56,0.9643,1091,-0.0007,50
835780609,54,57,0.9474,1097,-0.0006,50
835834612,54,54,1,1096,-0.0001,50
835891609,57,57,1,1090,0.0007,50
835945612,52,54,0.963,1097,0.0009,45
835999612,52,53,0.9811,1099,0.0013,50
836053612,51,54,0.9444,1095,0.0016,50
836107612,52,55,0.9455,1092,0.0023,55
836163416,52,56,0.9286,1101,0.0025,55
836217612,53,57,0.9298,1105,0.0025,55
836272370,54,57,0.9474,1095,0.0025,55
836326628,51,55,0.9273,1093,0.0026,55
836380594,54,57,0.9474,1099,0.0026,55
836434613,53,55,0.9636,1096,0.0025,60
836490612,52,56,0.9286,1092,0.0024,60
836545580,56,57,0.9825,1098,0.0024,55
836599612,54,55,0.9818,1099,0.0024,55
836653612,53,55,0.9636,1094,0.0025,50
836707612,51,54,0.9444,1093,0.0025,55
836761612,54,57,0.9474,1099,0.0025,55
836819582,55,58,0.9483,1097,0.0024,55
836873612,55,58,0.9483,1094,0.0024,60
836928580,53,56,0.9464,1097,0.0019,55
836982612,52,53,0.9811,1097,0.0017,55
837036895,54,57,0.9474,1094,0.0015,55
837092594,27,29,0.931,1091,0.0007,50
837146582,53,57,0.9298,1097,0.001,50
837201612,53,55,0.9636,1094,0.0007,50
837255612,54,57,0.9474,1091,0.0005,45
837309609,53,56,0.9464,1092,0.0003,45
837363612,55,55,1,1098,-0.0001,45
837421609,56,59,0.9492,1092,-0.0002,40
837475612,55,56,0.9821,1093,-0.0004,40
837529612,57,58,0.9828,1098,-0.0005,45
837583612,51,52,0.9808,1094,-0.0006,45
837637612,52,54,0.963,1089,-0.0006,45
837693612,49,51,0.9608,1091,-0.0006,45
837747612,53,55,0.9636,1095,-0.0006,45
837801612,50,53,0.9434,1093,-0.0006,45
837856594,53,57,0.9298,1089,-0.0007,40
837910592,53,55,0.9636,1093,-0.0006,35
837964757,53,54,0.9815,1094,-0.0003,40
838020612,53,57,0.9298,1091,-0.0005,40
838075609,55,54,1.0185,1091,-0.0001,40
838129612,54,57,0.9474,1098,-0.0001,40
838183612,53,55,0.9636,1097,0.0004,45
838237612,50,52,0.9615,1089,-0.0001,45
838293614,54,55,0.9818,1091,-0.0003,45
838348609,54,56,0.9643,1093,-0.0005,45
838402612,51,53,0.9623,1088,-0.0006,45
838456612,50,53,0.9434,1087,-0.0002,45
838510612,50,53,0.9434,1092,-0.0001,45
838564612,52,54,0.963,1094,0,45
838620592,53,57,0.9298,1090,0.0002,45
838674594,52,56,0.9286,1092,0.0003,45
838729622,53,56,0.9464,1096,0.0003,50
838783612,51,54,0.9444,1091,0.0003,45
838837612,52,55,0.9455,1091,0.0002,45
838893416,52,59,0.8814,1095,0,50
838947612,51,53,0.9623,1097,0.0002,50
839002612,51,53,0.9623,1090,0.0002,50
839056612,52,55,0.9455,1087,-0.0001,45
839110612,52,54,0.963,1092,0.0002,50
839164612,53,55,0.9636,1095,-0.0004,50
839220612,50,53,0.9434,1088,-0.0005,50
839275612,53,55,0.9636,1089,-0.0005,50
839329612,52,54,0.963,1097,-0.0005,50
839384036,52,58,0.8966,1101,0.0006,50
839437592,50,53,0.9434,1091,0.0008,55
839491594,54,57,0.9474,1093,0.001,55
839547612,53,56,0.9464,1099,0.001,50
839601612,52,55,0.9455,1096,0.0009,50
839656612,54,55,0.9818,1090,0.0008,50
839710612,53,57,0.9298,1094,0.0008,50
839764612,52,54,0.963,1096,0.0008,50
839820416,54,54,1,1088,0.0007,55
839874612,53,55,0.9636,1089,0.0007,50
839929612,54,54,1,1096,0.0009,55
839983612,51,54,0.9444,1094,0.0011,55
840037612,55,56,0.9821,1091,0.0012,50
840091612,53,56,0.9464,1091,0.0011,50
840148144,53,56,0.9464,1099,0.0011,55
840202592,54,58,0.931,1094,0.0008,50
840256594,52,56,0.9286,1093,0.0004,50
840310613,56,60,0.9333,1099,0.0003,50
840364612,55,58,0.9483,1102,0.0001,50
840418612,52,56,0.9286,1097,0.0005,50
840474612,54,57,0.9474,1091,-0.0001,50
840528612,53,58,0.9138,1097,0.0002,50
840583612,50,53,0.9434,1094,0.0003,55
840637612,56,58,0.9655,1090,0.0001,55
840691612,51,55,0.9273,1092,0.0002,55
840747612,28,31,0.9032,1099,0.0006,55
840801612,53,57,0.9298,1094,0.0006,55
840856609,55,58,0.9483,1093,0.0007,55
840910612,54,58,0.931,1098,0.0007,55
840964764,54,56,0.9643,1101,0.0007,55
841018592,55,58,0.9483,1097,0.0006,50
841074916,54,54,1,1098,0.0008,50
841128612,57,60,0.95,1102,0.0007,50
841182612,54,57,0.9474,1100,0.0007,45
841237609,52,58,0.8966,1095,0.0002,50
841291492,52,55,0.9455,1092,0.0004,50
841347416,54,58,0.931,1099,0.0004,50
841401612,53,57,0.9298,1095,0.0004,45
841455612,55,56,0.9821,1092,0.0009,45
841510612,54,58,0.931,1097,0.0008,45
841564612,57,59,0.9661,1100,0.0006,45
841618612,54,57,0.9474,1096,0.0002,40
841674612,30,32,0.9375,1095,0.0003,40
841728612,55,60,0.9167,1103,0.0007,40
841783594,53,58,0.9138,1101,0.0008,35
841837592,55,59,0.9322,1096,0.0006,35
841891726,53,56,0.9464,1094,0.0005,40
841945612,54,59,0.9153,1100,0.0006,40
842002612,52,55,0.9455,1092,0.0006,40
842056612,56,60,0.9333,1093,0.0006,40
842110612,52,55,0.9455,1095,0.0006,40
842164612,54,59,0.9153,1099,0.0003,40
842218612,53,56,0.9464,1094,0.0002,45
842274614,52,54,0.963,1092,0.0003,45
842328612,29,32,0.9063,1098,0.0004,45
842382612,56,57,0.9825,1097,0.0008,45
842437612,52,57,0.9123,1093,0.0006,50
842491612,56,58,0.9655,1094,0.001,50
842545730,55,59,0.9322,1100,0.0003,45
842601595,52,55,0.9455,1093,0.0001,45
842656616,53,55,0.9636,1089,0.0001,45
842710612,51,54,0.9444,1094,0.0002,45
842764612,54,56,0.9643,1096,-0.0001,50
842818612,51,54,0.9444,1091,-0.0003,50
842874416,53,56,0.9464,1092,-0.0005,50
842929609,51,55,0.9273,1096,-0.0005,50
842983618,50,56,0.8929,1094,-0.0003,50
843037612,52,54,0.963,1088,-0.0004,45
843091612,45,51,0.8824,1094,-0.0004,50
843146612,50,55,0.9091,1099,-0.0004,50
843203582,52,58,0.8966,1092,-0.0005,50
843257612,53,56,0.9464,1090,-0.0004,50
843313066,54,52,1.0385,1089,0.0001,45
843366592,51,54,0.9444,1091,0,45
843421513,50,54,0.9259,1085,0.0001,45
843477384,51,55,0.9273,1091,-0.0004,45
843532580,49,50,0.98,1092,0.0004,45
843586612,50,52,0.9615,1085,0.0003,45
843640612,52,54,0.963,1086,0.0008,50
843694612,53,57,0.9298,1095,0.001,50
843748612,50,51,0.9804,1093,0.0008,50
843804612,53,58,0.9138,1087,0.0011,50
843858612,52,56,0.9286,1090,0.0015,55
843912612,55,53,1.0377,1097,0.0007,50
843967612,51,54,0.9444,1092,0.0007,50
844021612,53,53,1,1084,0.0003,55
844077867,52,56,0.9286,1092,0.0002,55
844131592,51,51,1,1091,0.0001,55
844186279,51,52,0.9808,1084,0,50
844240592,48,50,0.96,1084,0.0001,50
844294612,53,54,0.9815,1090,0.0003,50
844348612,53,52,1.0192,1091,0.0005,55
844404612,48,51,0.9412,1084,0,55
844459612,50,50,1,1088,0.0004,55
844513612,54,57,0.9474,1097,0.0006,50
844567612,50,50,1,1091,0.0013,50
844621612,50,56,0.8929,1088,0.0003,55
844675612,52,53,0.9811,1089,0.0005,50
844731612,54,51,1.0588,1092,0.0019,55
844785612,50,53,0.9434,1087,0.0017,55
844840369,51,51,1,1083,0.0015,55
844894595,52,54,0.963,1092,0.0009,50
844948593,54,52,1.0385,1091,-0.0002,50
845004476,51,52,0.9808,1086,0.0003,50
845058612,52,54,0.963,1088,0.0002,50
845113609,53,54,0.9815,1093,0.0003,50
845167612,53,54,0.9815,1090,0.0001,55
845221612,53,55,0.9636,1088,0.0002,55
845276612,51,54,0.9444,1094,0.0002,55
845332612,51,55,0.9273,1098,0.0002,50
845386612,54,55,0.9818,1088,0.0002,50
845440624,52,57,0.9123,1086,-0.0002,50
845494612,51,52,0.9808,1091,0,50
845549612,51,52,0.9808,1090,-0.0002,50
845603612,54,55,0.9818,1086,0.0001,55
845659595,54,55,0.9818,1090,0,55
